exchange,stock_symbol,date,dividends
TEST,AEP,1970-11-04,0.425
TEST,AEP,1970-08-04,0.41
TEST,AEP,1970-05-05,0.41
TEST,AEP,1970-02-04,0.41
TEST,ARE,2009-12-29,0.35
TEST,ARE,2009-09-29,0.35
TEST,ARE,2009-06-29,0.35
TEST,ARE,2009-03-30,0.8
TEST,ARE,2008-12-30,0.8
TEST,ARE,2008-09-26,0.8
TEST,ARE,2008-06-27,0.8
TEST,ARE,2008-03-28,0.78
TEST,ARE,2007-12-28,0.78
TEST,ARE,2007-09-27,0.76
TEST,ARE,2007-06-28,0.76
TEST,ARE,2007-03-29,0.74
TEST,ARE,2006-12-28,0.74
TEST,ARE,2006-09-28,0.72
TEST,ARE,2006-06-29,0.7
TEST,ARE,2006-03-30,0.7
TEST,ARE,2005-12-28,0.7
TEST,ARE,2005-09-29,0.68
TEST,ARE,2005-06-29,0.68
TEST,ARE,2005-03-30,0.66
TEST,ARE,2004-12-30,0.66
TEST,ARE,2004-09-29,0.64
TEST,ARE,2004-06-30,0.62
TEST,ARE,2004-03-31,0.6
TEST,ARE,2003-12-30,0.58
TEST,ARE,2003-09-29,0.56
TEST,ARE,2003-07-01,0.53
TEST,ARE,2003-03-28,0.53
TEST,ARE,2002-12-31,0.5
TEST,ARE,2002-10-02,0.5
TEST,ARE,2002-07-02,0.5
TEST,ARE,2002-04-03,0.5
TEST,ARE,2002-01-02,0.46
TEST,ARE,2001-10-03,0.46
TEST,ARE,2001-07-03,0.46
TEST,ARE,2001-04-04,0.46
TEST,ARE,2001-01-02,0.43
TEST,ARE,2000-10-03,0.43
TEST,ARE,2000-06-30,0.43
TEST,ARE,2000-03-31,0.43
TEST,ARE,1999-12-31,0.43
TEST,ARE,1999-10-01,0.43
TEST,ARE,1999-06-30,0.43
TEST,ARE,1999-03-30,0.4
TEST,ARE,1998-12-31,0.4
TEST,ARE,1998-10-02,0.4
TEST,ARE,1998-07-02,0.4
TEST,ARE,1998-04-03,0.4
TEST,AEO,2009-12-23,0.1
TEST,AEO,2009-10-07,0.1
TEST,AEO,2009-07-01,0.1
TEST,AEO,2009-03-26,0.1
TEST,AEO,2008-12-24,0.1
TEST,AEO,2008-09-25,0.1
TEST,AEO,2008-07-08,0.1
TEST,AEO,2008-03-26,0.1
TEST,AEO,2007-12-26,0.1
TEST,AEO,2007-09-26,0.1
TEST,AEO,2007-06-28,0.1
TEST,AEO,2007-03-28,0.075
TEST,AEO,2006-12-19,0.05
TEST,AEO,2006-09-20,0.07533
TEST,AEO,2006-06-22,0.07533
TEST,AEO,2006-03-22,0.05
TEST,AEO,2005-12-21,0.05
TEST,AEO,2005-09-21,0.05
TEST,AEO,2005-06-23,0.05
TEST,AEO,2005-03-22,0.03333
TEST,AEO,2004-12-21,0.02
TEST,AEO,2004-09-22,0.02
TEST,AXA,2009-05-04,0.504
TEST,AXA,2008-04-24,1.874
TEST,AXA,2007-05-16,1.424
TEST,AXA,2006-05-09,1.066
TEST,AXA,2005-04-25,0.791
TEST,AXA,2004-04-28,0.466
TEST,AXA,2003-10-06,0.083
TEST,AXA,2003-05-02,0.366
TEST,AXA,2002-05-10,0.498
TEST,AXA,2001-05-10,0.495
TEST,AXA,2000-05-24,0.6025
TEST,AXA,2000-05-05,0.48
TEST,AXA,1999-05-06,0.4505
TEST,AXA,1998-05-07,0.37
TEST,AXA,1997-05-12,0.323
TEST,ALM,2009-12-16,0.367
TEST,ALM,2009-09-14,0.367
TEST,ALM,2009-06-12,0.367
TEST,ALM,2009-03-13,0.367
TEST,ALM,2008-12-16,0.367
TEST,ALM,2008-09-12,0.367
TEST,ALM,2008-06-12,0.367
TEST,ALM,2008-03-13,0.367
TEST,ALM,2007-12-14,0.367
TEST,ALM,2007-09-12,0.367
TEST,ALM,2007-06-13,0.298
TEST,AIB,2008-08-06,0.953
TEST,AIB,2008-02-27,1.501
TEST,AIB,2007-08-08,0.761
TEST,AIB,2007-03-14,1.218
TEST,AIB,2006-08-09,0.646
TEST,AIB,2006-03-01,1.005
TEST,AIB,2005-08-10,0.567
TEST,AIB,2005-03-02,1.016
TEST,AIB,2004-08-04,0.504
TEST,AIB,2004-03-03,0.883
TEST,AIB,2003-08-06,0.436
TEST,AIB,2003-02-26,0.683
TEST,AIB,2002-08-07,0.337
TEST,AIB,2002-02-27,0.494
TEST,AIB,2001-08-08,0.271
TEST,AIB,2001-02-28,0.46
TEST,AIB,2000-08-09,0.246
TEST,AIB,2000-03-08,0.432
TEST,AIB,1999-08-18,0.256
TEST,AIB,1999-02-24,0.44467
TEST,AIB,1998-08-19,0.255
TEST,AIB,1998-03-04,0.33033
TEST,AIB,1998-01-14,0.10667
TEST,AIB,1997-07-01,0.25667
TEST,AIB,1997-02-19,0.376
TEST,AIB,1996-08-16,0.24833
TEST,AIB,1996-02-23,0.12167
TEST,AIB,1995-08-11,0.22167
TEST,AIB,1995-03-03,0.26167
TEST,AIB,1994-10-11,0.075
TEST,AIB,1994-08-29,0.18433
TEST,AIB,1994-03-08,0.059
TEST,AIB,1993-08-20,0.059
TEST,AIB,1993-03-19,0.15367
TEST,AIB,1992-11-19,0.15833
TEST,AIB,1992-06-05,0.20133
TEST,AIB,1991-11-21,0.121
TEST,AIB,1991-07-11,0.18567
TEST,AIB,1991-06-03,0.13333
TEST,ARB,2009-12-11,0.1
TEST,ARB,2009-09-11,0.1
TEST,ARB,2009-06-11,0.1
TEST,ARB,2009-03-11,0.1
TEST,ARB,2008-12-11,0.1
TEST,ARB,2008-09-11,0.1
TEST,ARB,2008-06-11,0.1
TEST,ARB,2008-03-12,0.1
TEST,ARB,2007-12-12,0.1
TEST,ARB,2007-09-12,0.1
TEST,ARB,2007-06-13,0.1
TEST,ARB,2007-03-13,0.1
TEST,ARB,2006-12-13,0.1
TEST,ARB,2006-09-13,0.1
TEST,ARB,2006-06-13,0.1
TEST,ARB,2006-03-13,0.1
TEST,ARB,2005-12-13,0.1
TEST,ARB,2005-09-13,0.1
TEST,ARB,2005-06-13,0.1
TEST,ARB,2005-03-11,0.1
TEST,AGD,2010-01-21,0.11
TEST,AGD,2009-12-22,0.11
TEST,AGD,2009-11-19,0.11
TEST,AGD,2009-10-22,0.11
TEST,AGD,2009-09-22,0.11
TEST,AGD,2009-08-21,0.11
TEST,AGD,2009-07-23,0.11
TEST,AGD,2009-06-22,0.11
TEST,AGD,2009-05-20,0.11
TEST,AGD,2009-04-22,0.11
TEST,AGD,2009-03-23,0.11
TEST,AGD,2009-02-19,0.17
TEST,AGD,2009-01-22,0.17
TEST,AGD,2008-12-22,0.17
TEST,AGD,2008-11-19,0.17
TEST,AGD,2008-10-23,0.17
TEST,AGD,2008-09-22,0.17
TEST,AGD,2008-08-25,0.17
TEST,AGD,2008-07-23,0.17
TEST,AGD,2008-06-20,0.17
TEST,AGD,2008-05-21,0.17
TEST,AGD,2008-04-22,0.17
TEST,AGD,2008-03-19,0.17
TEST,AGD,2008-02-13,0.17
TEST,AGD,2008-01-16,0.17
TEST,AGD,2007-12-20,0.17
TEST,AGD,2007-11-15,0.17
TEST,AGD,2007-10-18,0.17
TEST,AGD,2007-09-20,0.17
TEST,AGD,2007-08-16,0.17
TEST,AGD,2007-07-19,0.17
TEST,AGD,2007-06-14,0.16
TEST,AGD,2007-05-17,0.16
TEST,AGD,2007-04-19,0.16
TEST,AGD,2007-03-15,0.16
TEST,AGD,2007-02-15,0.16
TEST,AGD,2007-01-18,0.16
TEST,AGD,2006-12-14,0.16
TEST,AGD,2006-11-16,0.15
TEST,AGD,2006-10-19,0.15
TEST,AGD,2006-09-14,0.15
TEST,AWI,2008-03-07,4.5
TEST,AHT,2008-09-26,0.21
TEST,AHT,2008-06-26,0.21
TEST,AHT,2008-03-27,0.21
TEST,AHT,2007-12-27,0.21
TEST,AHT,2007-09-26,0.21
TEST,AHT,2007-06-27,0.21
TEST,AHT,2007-03-28,0.21
TEST,AHT,2006-12-27,0.2
TEST,AHT,2006-09-27,0.2
TEST,AHT,2006-06-28,0.2
TEST,AHT,2006-03-29,0.2
TEST,AHT,2005-12-28,0.2
TEST,AHT,2005-09-28,0.18
TEST,AHT,2005-06-28,0.17
TEST,AHT,2005-03-29,0.16
TEST,AHT,2004-12-29,0.15
TEST,AHT,2004-09-28,0.14
TEST,AHT,2004-06-28,0.1
TEST,AHT,2004-03-29,0.06
TEST,ATR,2010-02-01,0.15
TEST,ATR,2009-10-26,0.15
TEST,ATR,2009-07-27,0.15
TEST,ATR,2009-04-27,0.15
TEST,ATR,2009-01-27,0.15
TEST,ATR,2008-10-27,0.15
TEST,ATR,2008-07-28,0.15
TEST,ATR,2008-04-28,0.13
TEST,ATR,2008-01-29,0.13
TEST,ATR,2007-10-29,0.13
TEST,ATR,2007-07-27,0.13
TEST,ATR,2007-04-30,0.13
TEST,ATR,2007-01-29,0.11
TEST,ATR,2006-10-30,0.11
TEST,ATR,2006-07-28,0.11
TEST,ATR,2006-04-26,0.1
TEST,ATR,2006-01-30,0.1
TEST,ATR,2005-10-31,0.1
TEST,ATR,2005-07-29,0.1
TEST,ATR,2005-04-27,0.075
TEST,ATR,2005-01-31,0.075
TEST,ATR,2004-10-26,0.075
TEST,ATR,2004-07-23,0.075
TEST,ATR,2004-04-28,0.035
TEST,ATR,2004-02-02,0.035
TEST,ATR,2003-10-27,0.035
TEST,ATR,2003-07-25,0.035
TEST,ATR,2003-04-29,0.03
TEST,ATR,2003-02-03,0.025
TEST,ATR,2002-10-28,0.03
TEST,ATR,2002-07-26,0.03
TEST,ATR,2002-04-29,0.03
TEST,ATR,2002-02-04,0.03
TEST,ATR,2001-10-29,0.03
TEST,ATR,2001-07-27,0.03
TEST,ATR,2001-04-30,0.025
TEST,ATR,2001-02-05,0.025
TEST,ATR,2000-10-30,0.025
TEST,ATR,2000-07-28,0.025
TEST,ATR,2000-05-01,0.025
TEST,ATR,2000-02-07,0.025
TEST,ATR,1999-10-29,0.025
TEST,ATR,1999-07-30,0.025
TEST,ATR,1999-05-03,0.02
TEST,ATR,1999-02-01,0.02
TEST,ATR,1998-10-30,0.02
TEST,ATR,1998-07-31,0.02
TEST,ATR,1998-05-04,0.02
TEST,ATR,1998-02-02,0.02
TEST,ATR,1997-10-31,0.02
TEST,ATR,1997-08-01,0.02
TEST,ATR,1997-05-05,0.0175
TEST,ATR,1997-02-03,0.0175
TEST,ATR,1996-11-01,0.0175
TEST,ATR,1996-08-02,0.0175
TEST,ATR,1996-05-06,0.0175
TEST,ATR,1996-02-05,0.0175
TEST,ATR,1995-11-03,0.0175
TEST,ATR,1995-08-04,0.0175
TEST,ATR,1995-05-04,0.015
TEST,ATR,1995-02-02,0.015
TEST,ATR,1994-11-02,0.015
TEST,ATR,1994-08-02,0.015
TEST,ATR,1994-05-04,0.015
TEST,ATR,1994-02-03,0.0125
TEST,ATR,1993-11-03,0.0125
TEST,ATR,1993-08-03,0.0125
TEST,ABK,2008-11-06,0.01
TEST,ABK,2008-08-07,0.01
TEST,ABK,2008-05-16,0.01
TEST,ABK,2008-02-07,0.07
TEST,ABK,2007-11-07,0.21
TEST,ABK,2007-08-08,0.21
TEST,ABK,2007-05-18,0.18
TEST,ABK,2007-02-08,0.18
TEST,ABK,2006-11-08,0.18
TEST,ABK,2006-08-08,0.18
TEST,ABK,2006-05-11,0.15
TEST,ABK,2006-02-08,0.15
TEST,ABK,2005-11-08,0.15
TEST,ABK,2005-08-08,0.125
TEST,ABK,2005-05-12,0.125
TEST,ABK,2005-02-08,0.125
TEST,ABK,2004-11-08,0.125
TEST,ABK,2004-08-06,0.125
TEST,ABK,2004-05-13,0.11
TEST,ABK,2004-02-06,0.11
TEST,ABK,2003-11-06,0.11
TEST,ABK,2003-08-07,0.11
TEST,ABK,2003-05-15,0.1
TEST,ABK,2003-02-06,0.08
TEST,ABK,2002-12-11,0.08
TEST,ABK,2002-11-06,0.1
TEST,ABK,2002-08-08,0.1
TEST,ABK,2002-05-16,0.09
TEST,ABK,2002-02-07,0.09
TEST,ABK,2001-08-08,0.09
TEST,ABK,2001-05-08,0.08
TEST,ABK,2001-02-08,0.08
TEST,ABK,2000-11-08,0.08
TEST,ABK,2000-08-08,0.08
TEST,ABK,2000-05-08,0.07333
TEST,ABK,2000-02-08,0.07333
TEST,ABK,1999-11-08,0.07333
TEST,ABK,1999-08-05,0.07333
TEST,ABK,1999-05-06,0.06667
TEST,ABK,1999-02-08,0.06667
TEST,ABK,1998-11-06,0.06667
TEST,ABK,1998-08-06,0.06667
TEST,ABK,1998-06-11,0.27867
TEST,ABK,1998-05-07,0.06
TEST,ABK,1998-02-06,0.06
TEST,ABK,1997-11-06,0.06
TEST,ABK,1997-08-07,0.06
TEST,ABK,1997-05-08,0.055
TEST,ABK,1997-02-06,0.055
TEST,ABK,1996-11-07,0.055
TEST,ABK,1996-08-08,0.05
TEST,ABK,1996-05-08,0.05
TEST,ABK,1996-02-08,0.05
TEST,ABK,1995-11-08,0.05
TEST,ABK,1995-08-08,0.045
TEST,ABK,1995-05-04,0.045
TEST,ABK,1995-02-06,0.045
TEST,ABK,1994-11-04,0.045
TEST,ABK,1994-08-04,0.04
TEST,ABK,1994-05-04,0.04
TEST,ABK,1994-02-04,0.04
TEST,ABK,1993-11-04,0.04
TEST,ABK,1993-08-04,0.03667
TEST,ABK,1993-05-04,0.03667
TEST,ABK,1993-02-04,0.03667
TEST,ABK,1992-11-04,0.03667
TEST,ABK,1992-08-04,0.03333
TEST,ABK,1992-05-05,0.03333
TEST,ABK,1992-02-04,0.03333
TEST,ABK,1991-10-29,0.03333
TEST,ACL,2009-05-07,3.49
TEST,ACL,2008-05-08,2.51
TEST,ACL,2007-05-11,2.06
TEST,ACL,2006-05-04,1.36
TEST,ACL,2005-05-05,0.985
TEST,ACL,2004-04-29,0.549
TEST,ACL,2003-05-21,0.348
TEST,AMX,2009-07-21,0.448
TEST,AMX,2008-07-22,0.503
TEST,AMX,2007-07-24,0.369
TEST,AMX,2006-07-21,0.178
TEST,AMX,2006-03-20,0.033
TEST,AMX,2005-12-20,0.033
TEST,AMX,2005-09-20,0.032
TEST,AMX,2005-06-21,0.03233
TEST,AMX,2005-03-18,0.01767
TEST,AMX,2004-12-20,0.01767
TEST,AMX,2004-09-20,0.01733
TEST,AMX,2004-06-21,0.01767
TEST,AMX,2004-03-22,0.00933
TEST,AMX,2003-12-19,0.00933
TEST,AMX,2003-09-22,0.00933
TEST,AMX,2003-06-23,0.00967
TEST,AMX,2003-03-24,0.007
TEST,AMX,2002-12-20,0.00733
TEST,AMX,2002-09-23,0.00733
TEST,AMX,2002-06-24,0.00767
TEST,AMX,2002-03-25,0.00733
TEST,AMX,2001-12-21,0.00733
TEST,AMX,2001-09-24,0.00733
TEST,AMX,2001-06-25,0.00733
TEST,ARJ,2009-11-10,0.2
TEST,ARJ,2009-08-07,0.2
TEST,ARJ,2009-05-13,0.2
TEST,ARJ,2009-02-11,0.2
TEST,ARJ,2008-11-17,0.2
TEST,ARJ,2008-08-13,0.2
TEST,ARJ,2008-05-13,0.2
TEST,ARJ,2008-02-13,0.2
TEST,ARJ,2007-11-13,0.2
TEST,ARJ,2007-08-14,0.2
TEST,ARJ,2007-05-15,0.2
TEST,ARJ,2007-02-28,0.2
TEST,ARJ,2006-11-08,0.2
TEST,ARJ,2006-08-08,0.2
TEST,ARJ,2006-05-09,0.2
TEST,ARJ,2006-02-16,0.2
TEST,ARJ,2005-11-09,0.2
TEST,ARJ,2005-08-11,0.2
TEST,ARJ,2005-05-10,0.2
TEST,ARJ,2005-02-18,0.2
TEST,ARJ,2004-11-05,0.2
TEST,ARJ,2004-07-29,0.2
TEST,ARJ,2004-04-30,0.2
TEST,ARJ,2004-02-12,0.2
TEST,ARJ,2003-11-03,0.2
TEST,ARJ,2003-07-31,0.2
TEST,ARJ,2003-05-02,0.2
TEST,ARJ,2003-02-06,0.2
TEST,ARJ,2002-11-06,0.2
TEST,ARJ,2002-08-01,0.2
TEST,ARJ,2002-05-02,0.2
TEST,ARJ,2002-02-06,0.2
TEST,ARJ,2001-11-06,0.2
TEST,ARJ,2001-08-07,0.2
TEST,ARJ,2001-05-08,0.2
TEST,ARJ,2001-02-06,0.2
TEST,ARJ,2000-11-08,0.2
TEST,ARJ,2000-08-08,0.2
TEST,ARJ,2000-05-08,0.2
TEST,ARJ,2000-02-08,0.2
TEST,ARJ,1999-11-08,0.2
TEST,ARJ,1999-08-06,0.2
TEST,ARJ,1999-05-06,0.2
TEST,ACC,2009-11-12,0.338
TEST,ACC,2009-08-13,0.338
TEST,ACC,2009-04-29,0.338
TEST,ACC,2009-02-11,0.338
TEST,ACC,2008-11-13,0.338
TEST,ACC,2008-08-13,0.338
TEST,ACC,2008-05-14,0.338
TEST,ACC,2008-02-13,0.338
TEST,ACC,2007-11-16,0.338
TEST,ACC,2007-08-21,0.338
TEST,ACC,2007-05-18,0.338
TEST,ACC,2007-02-14,0.338
TEST,ACC,2006-11-22,0.338
TEST,ACC,2006-08-17,0.338
TEST,ACC,2006-05-18,0.338
TEST,ACC,2006-03-16,0.338
TEST,ACC,2005-11-17,0.338
TEST,ACC,2005-08-12,0.338
TEST,ACC,2005-05-17,0.338
TEST,ACC,2005-02-23,0.338
TEST,ACC,2004-11-18,0.165
TEST,ALZ,2009-11-25,0.367
TEST,ALZ,2009-08-27,0.367
TEST,ALZ,2009-05-27,0.367
TEST,ALZ,2009-02-25,0.367
TEST,ALZ,2008-11-25,0.367
TEST,ALZ,2008-08-27,0.367
TEST,ALZ,2008-05-28,0.367
TEST,ALZ,2008-02-27,0.367
TEST,ALZ,2007-11-28,0.367
TEST,ALZ,2007-08-29,0.367
TEST,ALZ,2007-05-29,0.367
TEST,ALZ,2007-02-26,0.367
TEST,ALZ,2006-11-28,0.367
TEST,ALZ,2006-08-29,0.367
TEST,ALZ,2006-05-26,0.367
TEST,AI,2007-09-26,1
TEST,AI,2007-06-27,1
TEST,AI,2007-03-28,1
TEST,AI,2006-12-27,1
TEST,AI,2006-09-27,1
TEST,AI,2006-06-28,4
TEST,AI,2006-03-29,4
TEST,AI,2005-12-28,4
TEST,AI,2005-09-28,6.8
TEST,AI,2005-06-28,6.8
TEST,AI,2005-03-29,6.8
TEST,AI,2004-12-29,7.8
TEST,AI,2004-09-28,6.8
TEST,AI,2004-06-28,9.2
TEST,AI,2004-03-29,6.8
TEST,AI,2003-12-29,6.8
TEST,AI,2003-09-26,6.8
TEST,AI,2003-06-27,6.8
TEST,AI,2003-04-11,6.8
TEST,ARM,2008-11-20,0.1
TEST,ARM,2008-08-14,0.1
TEST,ARM,2008-05-15,0.1
TEST,ARM,2008-02-14,0.1
TEST,ARM,2007-11-21,0.1
TEST,ARM,2007-08-16,0.1
TEST,ARM,2007-05-17,0.1
TEST,ARM,2007-02-15,0.1
TEST,ARM,2006-11-22,0.1
TEST,ARM,2006-08-17,0.1
TEST,ARM,2006-05-18,0.1
TEST,ARM,2006-02-16,0.1
TEST,ARM,2005-11-17,0.1
TEST,ARM,2005-08-18,0.1
TEST,ARM,2005-05-19,0.1
TEST,ARM,2005-02-24,0.1
TEST,ARM,2004-11-24,0.1
TEST,ARM,2004-08-19,0.1
TEST,ARM,2004-05-20,0.1
TEST,ARM,2004-02-26,0.1
TEST,ARM,2003-11-20,0.1
TEST,ARM,2003-08-14,0.1
TEST,ARM,2003-05-15,0.1
TEST,ARM,2003-02-27,0.1
TEST,ARM,2002-11-27,0.1
TEST,ARM,2002-08-15,0.1
TEST,ARM,2002-05-16,0.1
TEST,ARM,2002-02-28,0.1
TEST,ARM,2001-11-21,0.1
TEST,ARM,2001-08-16,0.1
TEST,ARM,2001-05-17,0.22
TEST,ARM,2001-02-22,0.22
TEST,ARM,2000-11-16,0.22
TEST,ARM,2000-08-10,0.22
TEST,ACN,2009-10-14,0.75
TEST,ACN,2008-10-08,0.5
TEST,ACN,2007-10-10,0.42
TEST,ACN,2006-10-11,0.35
TEST,ACN,2005-10-13,0.3
TEST,AVY,2009-11-30,0.2
TEST,AVY,2009-08-31,0.2
TEST,AVY,2009-06-01,0.41
TEST,AVY,2009-03-02,0.41
TEST,AVY,2008-12-01,0.41
TEST,AVY,2008-08-29,0.41
TEST,AVY,2008-06-02,0.41
TEST,AVY,2008-03-03,0.41
TEST,AVY,2007-12-03,0.41
TEST,AVY,2007-08-31,0.4
TEST,AVY,2007-06-04,0.4
TEST,AVY,2007-03-05,0.4
TEST,AVY,2006-12-04,0.4
TEST,AVY,2006-09-01,0.39
TEST,AVY,2006-06-05,0.39
TEST,AVY,2006-02-27,0.39
TEST,AVY,2005-12-05,0.39
TEST,AVY,2005-09-02,0.38
TEST,AVY,2005-05-27,0.38
TEST,AVY,2005-02-28,0.38
TEST,AVY,2004-11-29,0.38
TEST,AVY,2004-08-30,0.37
TEST,AVY,2004-05-28,0.37
TEST,AVY,2004-03-01,0.37
TEST,AVY,2003-12-01,0.37
TEST,AVY,2003-08-29,0.36
TEST,AVY,2003-06-02,0.36
TEST,AVY,2003-03-03,0.36
TEST,AVY,2002-12-02,0.36
TEST,AVY,2002-08-30,0.33
TEST,AVY,2002-06-03,0.33
TEST,AVY,2002-03-04,0.33
TEST,AVY,2001-12-03,0.33
TEST,AVY,2001-08-31,0.3
TEST,AVY,2001-06-04,0.3
TEST,AVY,2001-03-05,0.3
TEST,AVY,2000-12-04,0.3
TEST,AVY,2000-09-01,0.27
TEST,AVY,2000-06-05,0.27
TEST,AVY,2000-02-28,0.27
TEST,AVY,1999-11-29,0.27
TEST,AVY,1999-08-30,0.24
TEST,AVY,1999-05-28,0.24
TEST,AVY,1999-03-01,0.24
TEST,AVY,1998-11-30,0.24
TEST,AVY,1998-08-31,0.21
TEST,AVY,1998-06-01,0.21
TEST,AVY,1998-03-02,0.21
TEST,AVY,1997-12-01,0.21
TEST,AVY,1997-08-29,0.17
TEST,AVY,1997-06-02,0.17
TEST,AVY,1997-03-03,0.17
TEST,AVY,1996-12-04,0.17
TEST,AVY,1996-08-30,0.15
TEST,AVY,1996-06-03,0.15
TEST,AVY,1996-03-04,0.15
TEST,AVY,1995-12-04,0.15
TEST,AVY,1995-09-01,0.135
TEST,AVY,1995-06-01,0.135
TEST,AVY,1995-02-23,0.135
TEST,AVY,1994-12-01,0.135
TEST,AVY,1994-08-31,0.12
TEST,AVY,1994-05-25,0.12
TEST,AVY,1994-02-24,0.12
TEST,AVY,1993-11-24,0.12
TEST,AVY,1993-08-26,0.11
TEST,AVY,1993-05-26,0.11
TEST,AVY,1993-02-25,0.11
TEST,AVY,1992-11-25,0.11
TEST,AVY,1992-08-27,0.1
TEST,AVY,1992-05-28,0.1
TEST,AVY,1992-02-27,0.1
TEST,AVY,1991-11-27,0.1
TEST,AVY,1991-08-28,0.1
TEST,AVY,1991-05-30,0.09
TEST,AVY,1991-03-05,0.09
TEST,AVY,1990-11-29,0.09
TEST,AVY,1990-08-29,0.08
TEST,AVY,1990-05-31,0.08
TEST,AVY,1990-03-01,0.07
TEST,AVY,1989-11-30,0.07
TEST,AVY,1989-08-30,0.07
TEST,AVY,1989-06-01,0.07
TEST,AVY,1989-02-23,0.06
TEST,AVY,1988-08-31,0.06
TEST,AVY,1988-05-25,0.06
TEST,AVY,1988-02-25,0.0525
TEST,AVY,1987-11-25,0.0525
TEST,AFE,2010-01-14,0.445
TEST,AFE,2009-10-15,0.445
TEST,AFE,2009-07-15,0.445
TEST,AFE,2009-04-15,0.445
TEST,AFE,2009-01-14,0.445
TEST,AFE,2008-10-15,0.445
TEST,AFE,2008-07-16,0.445
TEST,AFE,2008-04-16,0.445
TEST,AFE,2008-01-16,0.445
TEST,AFE,2007-10-17,0.445
TEST,AFE,2007-07-17,0.445
TEST,AFE,2007-04-17,0.445
TEST,AFE,2007-01-17,0.445
TEST,AFE,2006-10-17,0.445
TEST,AFE,2006-07-17,0.445
TEST,AFE,2006-04-17,0.445
TEST,AFE,2006-01-17,0.445
TEST,AFE,2005-10-17,0.445
TEST,AFE,2005-07-15,0.445
TEST,AFE,2005-04-15,0.445
TEST,AFE,2005-01-14,0.445
TEST,AFE,2004-10-15,0.445
TEST,AFE,2004-07-15,0.445
TEST,AFE,2004-04-15,0.445
TEST,AIV,2009-12-29,0.1
TEST,AIV,2009-11-18,0.1
TEST,AIV,2009-08-19,0.1
TEST,AIV,2009-05-13,0.1
TEST,AIV,2008-12-24,2.08
TEST,AIV,2008-10-23,1.8
TEST,AIV,2008-07-24,3
TEST,AIV,2008-05-14,0.6
TEST,AIV,2007-12-27,2.51
TEST,AIV,2007-11-14,0.6
TEST,AIV,2007-08-15,0.6
TEST,AIV,2007-05-16,0.6
TEST,AIV,2006-12-27,0.6
TEST,AIV,2006-11-15,0.6
TEST,AIV,2006-08-16,0.6
TEST,AIV,2006-05-17,0.6
TEST,AIV,2005-11-16,0.6
TEST,AIV,2005-08-17,0.6
TEST,AIV,2005-05-18,0.6
TEST,AIV,2005-02-16,0.6
TEST,AIV,2004-11-29,0
TEST,AIV,2004-11-17,0.6
TEST,AIV,2004-08-18,0.6
TEST,AIV,2004-05-14,0.6
TEST,AIV,2004-02-18,0.6
TEST,AIV,2003-11-18,0.6
TEST,AIV,2003-08-12,0.82
TEST,AIV,2003-05-13,0.82
TEST,AIV,2003-02-07,0.82
TEST,AIV,2002-11-06,0.82
TEST,AIV,2002-08-14,0.82
TEST,AIV,2002-05-02,0.82
TEST,AIV,2002-01-31,0.82
TEST,AIV,2001-10-31,0.78
TEST,AIV,2001-08-01,0.78
TEST,AIV,2001-05-02,0.78
TEST,AIV,2001-01-31,0.78
TEST,AIV,2000-11-01,0.7
TEST,AIV,2000-08-02,0.7
TEST,AIV,2000-05-03,0.7
TEST,AIV,2000-02-02,0.7
TEST,AIV,1999-11-04,0.625
TEST,AIV,1999-08-04,0.625
TEST,AIV,1999-05-05,0.625
TEST,AIV,1999-02-03,0.625
TEST,AIV,1998-11-04,0.562
TEST,AIV,1998-08-05,0.562
TEST,AIV,1998-05-05,0.562
TEST,AIV,1998-02-04,0.562
TEST,AIV,1997-11-05,0.462
TEST,AIV,1997-08-05,0.462
TEST,AIV,1997-05-06,0.462
TEST,AIV,1997-02-05,0.462
TEST,AIV,1996-11-05,0.425
TEST,AIV,1996-08-05,0.425
TEST,AIV,1996-05-06,0.425
TEST,AIV,1996-02-05,0.425
TEST,AIV,1995-11-03,0.415
TEST,AIV,1995-08-10,0.415
TEST,AIV,1995-05-02,0.415
TEST,AIV,1995-02-01,0.415
TEST,AIV,1994-11-08,0.29
TEST,AEH,2009-11-27,0.398
TEST,AEH,2009-08-28,0.398
TEST,AEH,2009-05-28,0.398
TEST,AEH,2009-02-25,0.797
TEST,AEH,2008-11-26,0.398
TEST,AEH,2008-08-27,0.398
TEST,AEH,2008-05-28,0.398
TEST,AEH,2008-02-27,0.398
TEST,AEH,2007-11-28,0.398
TEST,AEH,2007-08-29,0.398
TEST,AEH,2007-05-30,0.398
TEST,AEH,2007-02-27,0.398
TEST,AEH,2006-11-29,0.398
TEST,AEH,2006-08-30,0.398
TEST,AEH,2006-05-30,0.398
TEST,AEH,2006-02-27,0.398
TEST,AEH,2005-11-29,0.398
TEST,AEH,2005-08-30,0.46
TEST,AGL,2009-11-10,0.43
TEST,AGL,2009-08-12,0.43
TEST,AGL,2009-05-13,0.43
TEST,AGL,2009-02-11,0.43
TEST,AGL,2008-11-12,0.42
TEST,AGL,2008-08-13,0.42
TEST,AGL,2008-05-14,0.42
TEST,AGL,2008-02-13,0.42
TEST,AGL,2007-11-14,0.41
TEST,AGL,2007-08-15,0.41
TEST,AGL,2007-05-16,0.41
TEST,AGL,2007-02-14,0.41
TEST,AGL,2006-11-15,0.37
TEST,AGL,2006-08-16,0.37
